project,commit,hash,message,antipattern,keyword
"dronekit-android
"," #19
",[086575e9e07baca5d0439bb49c96a97db6e29efb](https://github.com/dronekit/dronekit-android/commit/086575e9e07baca5d0439bb49c96a97db6e29efb),"Making the Srtm clas just read a single value to increase the performance, instead of an entire array",General:performance:using_massive_arrays_likes,performance

"dronekit-android
"," #20
",[4e87f94f41a4927872c91d7c029d8a72090e8e98](https://github.com/dronekit/dronekit-android/commit/4e87f94f41a4927872c91d7c029d8a72090e8e98),decrease size of follow type selection spinner.,X,decrease

"dronekit-android
"," #21
",[700aa17674e2b6c91272c39a03b5be543d301f4f](https://github.com/dronekit/dronekit-android/commit/700aa17674e2b6c91272c39a03b5be543d301f4f),Fix possible memory leak,X,memory leak

"dronekit-android
"," #22
",[5fa1d5313ecbc6a13ce6b6f69eb057bfdf72e60c](https://github.com/dronekit/dronekit-android/commit/5fa1d5313ecbc6a13ce6b6f69eb057bfdf72e60c),improved calibration code. runs much faster on android devices.,X,faster

"dronekit-android
"," #23
",[cadaf1fb46f9de615df75f17b03b951c9ee0102a](https://github.com/dronekit/dronekit-android/commit/cadaf1fb46f9de615df75f17b03b951c9ee0102a),Dronie: Slow down the drone as it reaches the final dronie mission,X,Slow

"dronekit-android
"," #24
",[aedc7902acf37b63b052f458b034fce6fe42619f](https://github.com/dronekit/dronekit-android/commit/aedc7902acf37b63b052f458b034fce6fe42619f),update the method signature for the 'changeVehicleMode' metho,X,increase

"dronekit-android
"," #25
",[e29a5fde6f5c871ce956ffe6659e8b34f3d8a5b2](https://github.com/dronekit/dronekit-android/commit/e29a5fde6f5c871ce956ffe6659e8b34f3d8a5b2),"increase resolution of latitude, longitude and altitude.",New:rounded_numbers,increase

"dronekit-android
"," #26
",[675898195440663b00e8fef17c25f16e61601326](https://github.com/dronekit/dronekit-android/commit/675898195440663b00e8fef17c25f16e61601326),Increase the number of threads used to retrieve drone properties.,X,Increase

"dronekit-android
"," #27
",[19a5c29337da5d104733dbb1c4be6d8fb8b0c834](https://github.com/dronekit/dronekit-android/commit/19a5c29337da5d104733dbb1c4be6d8fb8b0c834),increase altitude precision.,New:rounded_numbers,increase

"dronekit-android
"," #28
",[8d1c6819f3929093df8bf1b0388e76b047e5b068](https://github.com/dronekit/dronekit-android/commit/8d1c6819f3929093df8bf1b0388e76b047e5b068?w=1),improved performance of the mavlink processing and dispatching of events.,New:Impatient_requester,performance

"dronekit-android
"," #29
",[304d4f13b711dade2d882a4a32183b1b909d00e5](https://github.com/dronekit/dronekit-android/commit/304d4f13b711dade2d882a4a32183b1b909d00e5),increasing travis vm memory allocation.,X,memory

"dronekit-android
"," #30
",[03b9f063861914c243c082e9c9c41d55cd9db2d7](https://github.com/dronekit/dronekit-android/commit/03b9f063861914c243c082e9c9c41d55cd9db2d7),increasing gradle memory allocation.,X,memory

"dronekit-android
"," #31
",[ea3ddf18d4a295e2f6afb7dad0e4994724dc8c9e](https://github.com/dronekit/dronekit-android/commit/ea3ddf18d4a295e2f6afb7dad0e4994724dc8c9e),increasing travis vm memory allocation.,X,memory

"dronekit-android
"," #32
",[0cc25085be89f67bf2ef7d9ed562f6cbb84bb6bf](https://github.com/dronekit/dronekit-android/commit/0cc25085be89f67bf2ef7d9ed562f6cbb84bb6bf),testing with larger memory increase.,X,memory

"dronekit-android
"," #33
",[655b400a1a1732f7d4b79d1606b47eca463f8d62](https://github.com/dronekit/dronekit-android/commit/655b400a1a1732f7d4b79d1606b47eca463f8d62),increase logging for easy debugging.,X,increase

"dronekit-android
"," #34
",[4c954e7d95af483393aa8f1f1f91b35b29a4018b](https://github.com/dronekit/dronekit-android/commit/4c954e7d95af483393aa8f1f1f91b35b29a4018b),increased the size of the memory heap.,X,memory

"dronekit-android
"," #35
",[27b16751ffad6dccda2fb45717e61377fce28f78](https://github.com/dronekit/dronekit-android/commit/27b16751ffad6dccda2fb45717e61377fce28f78),mavlink library update to fix spurious memory allocations.,Network:performance:large_payload_sizes,memory

"dronekit-android
"," #36
",[abef06d707e79d30fcbc0a8053df377035541162](https://github.com/dronekit/dronekit-android/commit/abef06d707e79d30fcbc0a8053df377035541162),Version increase for the hotfix release for release 1.5.0.,X,increase

"dronekit-android
"," #37
",[8f62427612d394a633ade3bb31bc61a5f7c51a09](https://github.com/dronekit/dronekit-android/commit/8f62427612d394a633ade3bb31bc61a5f7c51a09),"Update the connection logic for the ControlTower instance. The new logic reuse any existing services runtime, otherwise it fires its local version.",X,runtime

"dronekit-android
"," #38
",[8aa313d34c658040492f91d8bee8d05fe08e17af](https://github.com/dronekit/dronekit-android/commit/8aa313d34c658040492f91d8bee8d05fe08e17af),Increase max heap size from 2g to 4g,X,Increase

"dronekit-android
"," #39
",[ba936869a5aa894892bf51bc6df581f173e22040](https://github.com/dronekit/dronekit-android/commit/ba936869a5aa894892bf51bc6df581f173e22040),Fix infinite loop when heightStep is 0,X,infinite

"grbl
"," #1
",[b8ba8a4231676eb1bec9b73dd5862f18188c2977](https://github.com/gnea/grbl/commit/b8ba8a4231676eb1bec9b73dd5862f18188c2977),Added runtime configurable global settings with eeprom persitence,X,runtime

"grbl
"," #2
",[e409f10047fb8e3d2265513abb2d8144b00d9b78](https://github.com/gnea/grbl/commit/e409f10047fb8e3d2265513abb2d8144b00d9b78),moved all strings to pgm-memory,X,memory

"grbl
"," #3
",[937c70cb50e0eb0c91f5f1c7ed2d3c470cb30962](https://github.com/gnea/grbl/commit/937c70cb50e0eb0c91f5f1c7ed2d3c470cb30962),Grbl can now take advantage of the extra memory in the 328,"New:Hard-coded-fine-tuning
New:Hard-coded-timing",memory

"grbl
"," #4
",[ef61efbf704af5ca736e87905155fefedea8be83](https://github.com/gnea/grbl/commit/ef61efbf704af5ca736e87905155fefedea8be83),makes sure steppers cruise at exactly nominal rate to eliminate rounding errors. Possibly fixes the problem where some moves have a long tail of slow steps. (Untested),New:rounded_numbers,slow

"grbl
"," #5
",[c02a6e23664511b01f0d7859c4432c79a3050feb](https://github.com/gnea/grbl/commit/c02a6e23664511b01f0d7859c4432c79a3050feb),"possible improvement on the long, slow tail problem",X,slow

"grbl
"," #6
",[1ed2195e11c4aae1797b49fae2ed8c7883d5b3ed](https://github.com/gnea/grbl/commit/1ed2195e11c4aae1797b49fae2ed8c7883d5b3ed),a new (slightly inelegant) stab at eliminating the slow tail problem,X,slow

"grbl
"," #7
",[ea5b8942db2616e93fc0478922010c3bab7c0481](https://github.com/gnea/grbl/commit/ea5b8942db2616e93fc0478922010c3bab7c0481),"Moved comment and block delete handling to be done in protocol.c rather than gcode.c. Prevents these from being held in memory. Also, fixes bug when comments and block delete character are mixed with g-code.",X,memory

"grbl
"," #8
",[a2837943c014590704e57bca8597b9d8654f1b17](https://github.com/gnea/grbl/commit/a2837943c014590704e57bca8597b9d8654f1b17),"Revert ""Moved comment and block delete handling to be done in protocol.c rather than gcode.c. Prevents these from being held in memory. Also, fixes bug when comments and block delete character are mixed with g-code.""

This reverts commit ea5b8942db2616e93fc0478922010c3bab7c0481.",X,memory

"grbl
"," #9
",[896a6b9199395eb9dbfd42134d84ba40a332eb36](https://github.com/gnea/grbl/commit/896a6b9199395eb9dbfd42134d84ba40a332eb36),"Moved comment and block delete handling into protocol.c from gcode.c. Fixes bug when comment and block delete are not isolated. Blank lines ignored.

Comments, block delete characters, and blank lines are no longer passed
to the gcode parser and should free up some memory by ignoring these
characters. Gcode parser now expects clean gcode only. There was a bug
if there were block deletes or comments not in the first character (i.e.
spindle on/off for proofing geode without turning it on, or a NXX
followed by a comment). This should fix it by bypassing the problem.
Left a commented line for easily turning on and off block deletes for a
later feature, if desired.",X,memory

"grbl
"," #10
",[badb638df925924c05b3b5e49880590e53faa759](https://github.com/gnea/grbl/commit/badb638df925924c05b3b5e49880590e53faa759),"Moved comment and block delete handling into protocol.c from gcode.c. Fixes bug when comment and block delete are not isolated. Blank lines ignored.

Comments, block delete characters, and blank lines are no longer passed
to the gcode parser and should free up some memory by ignoring these
characters. Gcode parser now expects clean gcode only. There was a bug
if there were block deletes or comments not in the first character (i.e.
spindle on/off for proofing geode without turning it on, or a NXX
followed by a comment). This should fix it by bypassing the problem.
Left a commented line for easily turning on and off block deletes for a
later feature, if desired.",X,memory

"grbl
"," #11
",[d75ad82e4932aea166c189e4160e197e4710c191](https://github.com/gnea/grbl/commit/d75ad82e4932aea166c189e4160e197e4710c191),"Minor update for memory savings in ring buffer and fleshed out commenting.

No changes in functionality. Path vectors moved from ring buffer to
local planner static variables to save 3*(BUFFER_SIZE - 1) doubles in
memory. Detailed comments. Really need to stop micro-updating. Should be
the last until a planner optimization (ala Jens Geisler) has been
completed.",X,memory

"grbl
"," #12
",[ffcc3470a31411b63aa57d12cc58cc306a1fb660](https://github.com/gnea/grbl/commit/ffcc3470a31411b63aa57d12cc58cc306a1fb660),"Optimized planner re-write. Significantly faster. Full arc support enabled by rotation matrix approach.

- Significant improvements in the planner. Removed or reordered
repetitive and expensive calculations by order of importance:
recalculating unchanged blocks, trig functions [sin(), cos(), tan()],
sqrt(), divides, and multiplications. Blocks long enough for nominal
speed to be guaranteed to be reached ignored by planner. Done by
introducing two uint8_t flags per block. Reduced computational overhead
by an order of magnitude.   - Arc motion generation completely
re-written and optimized. Now runs with acceleration planner. Removed
all but one trig function (atan2) from initialization. Streamlined
computations. Segment target locations generated by vector
transformation and small angle approximation. Arc path correction
implemented for accumulated error of approximation and single precision
calculation of Arduino. Bug fix in message passing.",Smith:General:Unnecessary_Processing,faster

"grbl
"," #13
",[4d03c4febc94eaaaa6906a70c99ebb7c7e4947b1](https://github.com/gnea/grbl/commit/4d03c4febc94eaaaa6906a70c99ebb7c7e4947b1),"Further planner improvements and misc minor bug fixes. Memory savings and increased buffer size.

- Update grbl version and settings version to automatically reset
eeprom. FYI, this will reset your grbl settings. - Saved
3*BLOCK_BUFFER_SIZE doubles in static memory by removing obsolete
variables: speed_x, speed_y, and speed_z. - Increased buffer size
conservatively to 18 from 16. (Probably can do 20). - Removed expensive!
modulo operator from block indexing function. Reduces significant
computational overhead. - Re-organized some sqrt() calls to be more
efficient during time critical planning cases, rather than non-time
critical. - Minor bug fix in planner max junction velocity logic. -
Simplified arc logic and removed need to multiply for CW or CCW
direction.",X,memory

"grbl
"," #14
",[110faae986eef6c4398c166a81c91cbd1d5a3bf4](https://github.com/gnea/grbl/commit/110faae986eef6c4398c166a81c91cbd1d5a3bf4),"More '%' modulo opertor removals and some housecleaning.

- Serial functions contained quite a few modulo operations that would
be executed with high frequency when streaming. AVR processors are very
slow when operating these. In one test on the Arduino forums, it showed
about a 15x slow down compared to a simple if-then statement. -
Clarified some variable names and types and comments.",X,slow

"grbl
"," #15
",[e8a6bfd179a594fd8237f5f9720bb337f758760c](https://github.com/gnea/grbl/commit/e8a6bfd179a594fd8237f5f9720bb337f758760c),"Position reporting, refactored system variables, serial print fixes, updated streaming scripts.

- Added machine position reporting to status queries. This will be
further developed with part positioning/offsets and maintaining
location upon reset.

- System variables refactored into a global struct for better
readability.

- Removed old obsolete Ruby streaming scripts. These were no longer
compatible. Updated Python streaming scripts.

- Fixed printFloat() and other printing functions.

- Decreased planner buffer back to 18 blocks and increased TX serial
buffer to 64 bytes. Need the memory space for future developments.

- Begun adding run-time modes to grbl, where block delete toggle, mm/in
reporting modes, jog modes, etc can be set during runtime. Will be
fleshed out and placed into EEPROM when everything is added.","New:Hard-coded-fine-tuning
New:Hard-coded-timing",memory

"grbl
"," #16
",[79e0fd594b4481fc74eac9c6669fef1a994c6b48](https://github.com/gnea/grbl/commit/79e0fd594b4481fc74eac9c6669fef1a994c6b48),"Added step pulse delay after direction set (Compile-time option only). Updated read me.

Added a compile-time only experimental feature that creates a
user-specified time delay between a step pulse and a direction pin set
(in config.h). This is for users with hardware-specific issues
(opto-couplers) that need more than a few microseconds between events,
which can lead to slowly progressing step drift after many many
direction changes. We suggest to try the hack/fix posted in the Wiki
before using this, as this experimental feature may cause Grbl to take
a performance hit at high step rates and about complex curves.",New:Hard-coded-timing,performance

"grbl
"," #17
",[d30cb906f886e71987ce986effbd1c9368aca479](https://github.com/gnea/grbl/commit/d30cb906f886e71987ce986effbd1c9368aca479),"Updated limit/homing routine. Works, but needs more TLC.

- Added acceleration to the homing routine.

- Homing now accounts for different step rates when moving multiple
axes without exceeding acceleration limits.

- Homing now updates all internal positioning variables to machine zero
after completion.

- ""Poor-man's"" debounce delay added.

- Updated the delay_us() function to perform faster and more accurate
microsecond delays. Previously, the single increments would add
noticeable time drift for larger delays.

- Fix a bug in the stepper.c prescalar calculations that was changed in
the last commit.

- Other minor fixes.",New:Hard-coded-timing,faster
